"time","MLoad.Sa","MLoad.Sb","MLoad.Sc","MLoad.Mpd","MLoad.Mpq","MLoad.Mnq","MLoad.Mnd","MLoad.Mhmd","MLoad.Mhmq","MGrid.Sa","MGrid.Sb","MGrid.Sc","MGrid.Mpd","MGrid.Mpq","MGrid.Mnd","MGrid.Mnq","MGrid.Mhmd","MGrid.Mhmq","fuen1.Sa","fuen1.Sb","fuen1.Sc","fuen1.Spd","fuen1.Spq","fuen1.Snd","fuen1.Snq","fuen1.Szmd","fuen1.Szmq","fuen2.Sa","fuen2.Sb","fuen2.Sc","fuen2.Spd","fuen2.Spq","fuen2.Snd","fuen2.Snq","fuen2.Szmd","fuen2.Szmq","fuen3.Sa","fuen3.Sb","fuen3.Sc","fuen3.Spd","fuen3.Spq","fuen3.Snd","fuen3.Snq","fuen3.Szmd","fuen3.Szmq","Va.v"
0.02016,0.000852394,0.00326723,-0.0032713,0.00332651,-0.000116401,0.000219547,-0.000660647,0.000190021,-0.000242837,-4.54199,-12.8906,17.4326,-18.0867,-10.3373,-5.02549,9.03348,8.18262e-12,1.06582e-12,3.76686,10.691,-14.4576,9.75505e-316,-3.88005e-05,-0.000220216,7.31822e-05,6.33405e-05,-8.09458e-05,2.28272,6.47885,-8.76129,9.81965e-316,-3.88005e-05,-0.000220216,7.31822e-05,6.33405e-05,-8.09458e-05,-1.50673,-4.27597,5.78299,2.92042e-308,-3.88005e-05,-0.000220216,7.31822e-05,6.33405e-05,-8.09458e-05,42.6171
0.02064,0.000247329,0.00365617,-0.00305516,0.00517422,0.000907406,-0.00039301,0.00138407,-8.03094e-06,-0.000284121,-1.31694,-14.9619,16.2788,-18.0848,56.0817,8.1461,-55.4869,-2.93126e-11,-3.33476e-12,1.09226,12.4095,-13.5015,9.68219e-316,0.000302469,0.000461355,-0.000131003,-2.67698e-06,-9.47069e-05,0.661895,7.52009,-8.18171,9.86086e-316,0.000302469,0.000461355,-0.000131003,-2.67698e-06,-9.47069e-05,-0.436966,-4.9641,5.40135,1.061e-314,0.000302469,0.000461355,-0.000131003,-2.67698e-06,-9.47069e-05,12.358
0.02112,-0.000365878,0.00395346,-0.00273925,0.00643036,0.00163811,-0.00191742,0.0021579,-0.000966723,-0.000179553,1.9505,-16.5447,14.5942,-18.0836,137.668,-29.5247,-134.465,-8.20599e-11,7.57776e-12,-1.6178,13.7229,-12.1048,9.68219e-316,0.000546035,0.0007193,-0.000639138,-0.000322241,-5.98512e-05,-0.980343,8.31583,-7.3352,9.81965e-316,0.000546035,0.0007193,-0.000639138,-0.000322241,-5.98512e-05,0.647273,-5.49006,4.84307,2.42092e-322,0.000546035,0.0007193,-0.000639138,-0.000322241,-5.98512e-05,-18.3045
0.0216,-0.000968003,0.00414959,-0.00233352,-0.0124095,-0.00158036,0.0103697,-0.0127611,0.000420423,-0.000419936,5.15954,-17.6067,12.4471,-18.1024,-720.246,393.538,603.226,3.04621e-10,-9.20433e-11,-4.27679,14.5946,-10.3175,9.68219e-316,-0.000526788,-0.00425369,0.00345657,0.000140141,-0.000139979,-2.59233,8.84647,-6.25386,0,-0.000526788,-0.00425369,0.00345657,0.000140141,-0.000139979,1.70861,-5.83028,4.12195,2.18211e-316,-0.000526788,-0.00425369,0.00345657,0.000140141,-0.000139979,-48.3694
0.02208,-0.00153746,0.00423758,-0.00185197,-0.00804159,0.000276716,0.0095457,-0.00727682,0.000930598,-0.000789789,8.19607,-18.072,9.87597,-18.098,-593.481,479.258,350.045,2.36169e-10,-1.21575e-10,-6.79478,14.9825,-8.18747,9.68219e-316,9.22387e-05,-0.00242561,0.0031819,0.000310199,-0.000263263,-4.11832,9.08103,-4.96242,1.39068e-308,9.22387e-05,-0.00242561,0.0031819,0.000310199,-0.000263263,2.7155,-5.98729,3.27207,0,9.22387e-05,-0.00242561,0.0031819,0.000310199,-0.000263263,-76.8547
0.02256,-0.00205657,0.00421488,-0.00131005,0.00186603,0.000751157,0.00179524,-0.00134845,-0.000414351,-3.98267e-05,10.9602,-17.9417,6.98149,-18.0881,-83.2738,80.2808,22.1251,2.17882e-11,-1.83922e-11,-9.0893,14.8793,-5.78975,9.68219e-316,0.000250386,-0.000449484,0.000598414,-0.000138117,-1.32756e-05,-5.50824,9.01719,-3.50867,69.3438,0.000250386,-0.000449484,0.000598414,-0.000138117,-1.32756e-05,3.63529,-5.95063,2.31563,-1,0.000250386,-0.000449484,0.000598414,-0.000138117,-1.32756e-05,-102.83
0.02304,-0.00250871,0.00408227,-0.000725232,0.00541213,-0.00118211,-0.00156676,0.000868621,-4.70475e-05,-0.000368236,13.3683,-17.2319,3.86367,-18.0846,90.7062,-90.3143,8.42272,-2.22024e-11,2.23351e-11,-11.0876,14.2924,-3.20452,9.68219e-316,-0.000394036,0.00028954,-0.000522252,-1.56825e-05,-0.000122745,-6.7189,8.66107,-1.94188,17,-0.000394036,0.00028954,-0.000522252,-1.56825e-05,-0.000122745,4.43575,-5.71747,1.28201,-1,-0.000394036,0.00028954,-0.000522252,-1.56825e-05,-0.000122745,-125.448
0.02352,-0.00287921,0.00384417,-0.000116654,0.00399644,-0.000425896,-0.000163075,9.83686e-05,-0.000224623,-0.000174159,15.3432,-15.9642,0.621097,-18.086,20.8451,-18.7252,9.15881,-4.78363e-12,5.26629e-12,-12.725,13.2404,-0.515113,5.13927e-316,-0.000141965,3.27895e-05,-5.43584e-05,-7.48744e-05,-5.80531e-05,-7.71128,8.02371,-0.312156,4.74303e-322,-0.000141965,3.27895e-05,-5.43584e-05,-7.48744e-05,-5.80531e-05,5.09023,-5.29601,0.206055,0,-0.000141965,3.27895e-05,-5.43584e-05,-7.48744e-05,-5.80531e-05,-143.969
0.024,-0.0031559,0.0035083,0.00049579,0.000390048,0.00397848,0.00551616,-0.0004509,-0.000469066,0.0004167,16.8193,-14.1767,-2.64259,-18.0896,-211.079,144.494,-153.87,2.66434e-11,-7.03649e-11,-13.9476,11.7565,2.19139,9.68219e-316,0.00132616,-0.0001503,0.00183872,-0.000156355,0.0001389,-8.4526,7.12484,1.32804,2.42092e-322,0.00132616,-0.0001503,0.00183872,-0.000156355,0.0001389,5.57773,-4.70109,-0.876352,2.42092e-322,0.00132616,-0.0001503,0.00183872,-0.000156355,0.0001389,-157.788
0.02448,-0.00332895,0.00308536,0.00109189,0.00392331,-0.000863688,-0.000464871,2.27694e-05,-0.000262383,-0.00013045,17.7397,-11.9207,-5.81896,-18.0861,26.6728,-10.1918,24.6489,-2.59535e-12,8.19165e-12,-14.7125,9.88681,4.826,9.75509e-316,-0.000287896,7.58979e-06,-0.000154957,-8.74611e-05,-4.34834e-05,-8.91572,5.99147,2.92453,2.16392e-316,-0.000287896,7.58979e-06,-0.000154957,-8.74611e-05,-4.34834e-05,5.88525,-3.95449,-1.93048,2.18211e-316,-0.000287896,7.58979e-06,-0.000154957,-8.74611e-05,-4.34834e-05,-166.455
0.02496,-0.00339362,0.00258949,0.00165242,0.00355091,-0.000284526,0.000204921,0.000127094,-0.000282649,-9.64862e-06,18.0844,-9.27838,-8.80601,-18.0864,1.2569,-0.0379014,1.25632,-7.27928e-13,-7.76635e-13,-14.9982,7.69529,7.30324,9.68219e-316,-9.4842e-05,4.23647e-05,6.83071e-05,-9.42164e-05,-3.21621e-06,-9.08891,4.66344,4.42575,7.10277e-315,-9.4842e-05,4.23647e-05,6.83071e-05,-9.42164e-05,-3.21621e-06,5.99937,-3.07776,-2.92133,0,-9.4842e-05,4.23647e-05,6.83071e-05,-9.42164e-05,-3.21621e-06,-169.686
0.02544,-0.00334745,0.00203675,0.00215898,0.00348056,-0.000167133,0.000306594,0.000223512,-0.000277243,5.64736e-05,17.8383,-6.33285,-11.5054,-18.0865,-2.41743,-0.787358,-2.28562,-8.92986e-13,-2.29659e-12,-14.7941,5.2524,9.54196,9.75508e-316,-5.57108e-05,7.45041e-05,0.000102198,-9.24143e-05,1.88245e-05,-8.9652,3.18306,5.78242,9.57519e-316,-5.57108e-05,7.45041e-05,0.000102198,-9.24143e-05,1.88245e-05,5.91767,-2.10058,-3.81681,-1,-5.57108e-05,7.45041e-05,0.000102198,-9.24143e-05,1.88245e-05,-167.376
0.02592,-0.00319194,0.0014452,0.00259504,0.00344412,-0.000278084,0.000182757,0.000216132,-0.000265791,9.64916e-05,17.0096,-3.18048,-13.8291,-18.0866,0.0125014,0.0079929,0.00961247,-7.18072e-13,-1.24114e-12,-14.1068,2.638,11.4691,4.00193e-322,-9.26948e-05,7.20441e-05,6.0919e-05,-8.85969e-05,3.21639e-05,-8.54871,1.59874,6.95026,5.85228e-316,-9.26948e-05,7.20441e-05,6.0919e-05,-8.85969e-05,3.21639e-05,5.64274,-1.05481,-4.58765,-1,-9.26948e-05,7.20441e-05,6.0919e-05,-8.85969e-05,3.21639e-05,-159.6
0.0264,-0.00293221,0.000834156,0.00294635,0.00339298,-0.000283393,0.000140211,0.000244919,-0.000244145,0.00014265,15.6254,0.0757608,-15.7012,-18.0866,0.0168003,0.0146193,0.00827796,-7.13555e-13,-1.2358e-12,-12.9589,-0.0625489,13.0217,6.92262e-310,-9.44643e-05,8.16395e-05,4.67371e-05,-8.13816e-05,4.755e-05,-7.85306,-0.0377932,7.89114,0,-9.44643e-05,8.16395e-05,4.67371e-05,-8.13816e-05,4.755e-05,5.18354,0.0254155,-5.20867,2.37152e-322,-9.44643e-05,8.16395e-05,4.67371e-05,-8.13816e-05,4.755e-05,-146.613
0.02688,-0.00257673,0.000223574,0.00320145,0.00334197,-0.000278652,9.3793e-05,0.000266092,-0.000214483,0.000184265,13.731,3.32955,-17.0606,-18.0867,0.0100755,0.00995731,0.00153863,-7.10669e-13,-1.23647e-12,-11.3877,-2.76105,14.1491,8.10657e-316,-9.2884e-05,8.86974e-05,3.12643e-05,-7.14942e-05,6.14215e-05,-6.90096,-1.67309,8.57433,5.58294e-322,-9.2884e-05,8.86974e-05,3.12643e-05,-7.14942e-05,6.14215e-05,4.55507,1.10481,-5.6596,5.58294e-322,-9.2884e-05,8.86974e-05,3.12643e-05,-7.14942e-05,6.14215e-05,-128.837
0.02736,-0.0021371,-0.000366606,0.003352,0.00329268,-0.000266928,4.48146e-05,0.000276485,-0.000176787,0.000220694,11.3882,6.47462,-17.8628,-18.0867,0.0186772,0.0182723,-0.0038679,-6.67042e-13,-1.20067e-12,-9.44471,-5.36938,14.8144,6.87751e-316,-8.89758e-05,9.21618e-05,1.49382e-05,-5.8929e-05,7.35646e-05,-5.7235,-3.25374,8.97752,-1,-8.89758e-05,9.21618e-05,1.49382e-05,-5.8929e-05,7.35646e-05,3.77785,2.14813,-5.9257,-1,-8.89758e-05,9.21618e-05,1.49382e-05,-5.8929e-05,7.35646e-05,-106.854
0.02784,-0.00162768,-0.000917113,0.0033931,0.00325153,-0.000223165,-1.27138e-05,0.000300676,-0.000144675,0.000243174,8.6735,9.40828,-18.0818,-18.0867,0.126848,0.106758,-0.0685059,-1.14813e-12,-1.48035e-12,-7.19327,-7.80237,14.9959,6.92262e-310,-7.43884e-05,0.000100225,-4.23792e-06,-4.82248e-05,8.1058e-05,-4.35913,-4.72813,9.08755,-1,-7.43884e-05,0.000100225,-4.23792e-06,-4.82248e-05,8.1058e-05,2.87728,3.12131,-5.9983,-1,-7.43884e-05,0.000100225,-4.23792e-06,-4.82248e-05,8.1058e-05,-81.3823
0.02832,-0.00106511,-0.00140997,0.00332338,0.00320729,-0.000207698,-5.93527e-05,0.000280088,-9.08133e-05,0.000267798,5.67552,12.0347,-17.7102,-18.0868,0.0703143,0.0418995,-0.0564671,-8.19512e-13,-1.2811e-12,-4.70692,-9.98056,14.6878,6.92262e-310,-6.92325e-05,9.33625e-05,-1.97842e-05,-3.02711e-05,8.92659e-05,-2.8524,-6.04812,8.90081,6.92262e-310,-6.92325e-05,9.33625e-05,-1.97842e-05,-3.02711e-05,8.92659e-05,1.88274,3.99256,-5.87502,6.92262e-310,-6.92325e-05,9.33625e-05,-1.97842e-05,-3.02711e-05,8.92659e-05,-53.2525
0.0288,-0.000467757,-0.00182908,0.00314514,0.00316947,-0.000171947,-0.000108551,0.000261128,-4.18431e-05,0.000279671,2.49219,14.2682,-16.7603,-18.0868,0.0107019,0.00292112,-0.0102956,-7.93737e-13,-1.25704e-12,-2.06686,-11.8328,13.9,6.92262e-310,-5.73157e-05,8.70426e-05,-3.61835e-05,-1.39477e-05,9.32238e-05,-1.25252,-7.1706,8.42341,6.92262e-310,-5.73157e-05,8.70426e-05,-3.61835e-05,-1.39477e-05,9.32238e-05,0.826731,4.73344,-5.55989,6.92262e-310,-5.73157e-05,8.70426e-05,-3.61835e-05,-1.39477e-05,9.32238e-05,-23.3838
0.02928,0.00014487,-0.00216076,0.0028642,0.00319993,-7.31837e-05,-0.000214047,0.0002901,-3.30345e-05,0.000284441,-0.772535,16.0356,-15.2631,-18.0868,3.38053,-0.288519,-3.36819,-3.25168e-12,-1.14054e-12,0.640693,-13.2986,12.6582,6.09806e-316,-2.43946e-05,9.67e-05,-7.13491e-05,-1.10115e-05,9.48135e-05,0.388261,-8.05889,7.67091,0,-2.43946e-05,9.67e-05,-7.13491e-05,-1.10115e-05,9.48135e-05,-0.256273,5.31977,-5.06322,0,-2.43946e-05,9.67e-05,-7.13491e-05,-1.10115e-05,9.48135e-05,7.24858
0.02976,0.000752773,-0.00239417,0.00248971,0.00295234,-0.000204149,-9.32944e-06,0.000104909,0.000176611,0.000249818,-4.01208,17.2797,-13.2676,-18.087,-10.7631,4.65602,9.70395,6.0656e-12,-2.78867e-12,3.32734,-14.3303,11.0032,6.26653e-316,-6.80496e-05,3.49697e-05,-3.10981e-06,5.88702e-05,8.32726e-05,2.01638,-8.68409,6.66799,0,-6.80496e-05,3.49697e-05,-3.10981e-06,5.88702e-05,8.32726e-05,-1.33089,5.73231,-4.40113,0,-6.80496e-05,3.49697e-05,-3.10981e-06,5.88702e-05,8.32726e-05,37.6442
0.03024,0.00133608,-0.00252171,0.00203394,0.00340613,0.000117859,-0.000542914,0.000261872,-7.2484e-05,0.000338655,-7.12042,17.9588,-10.8383,-18.0866,19.7124,-14.2676,-13.602,-1.15918e-11,3.40692e-12,5.90528,-14.8937,8.98871,3.95253e-322,3.92862e-05,8.72905e-05,-0.000180971,-2.41613e-05,0.000112885,3.5786,-9.02547,5.44715,-1,3.92862e-05,8.72905e-05,-0.000180971,-2.41613e-05,0.000112885,-2.36211,5.95788,-3.59549,-1,3.92862e-05,8.72905e-05,-0.000180971,-2.41613e-05,0.000112885,66.8106
0.03072,0.00187576,-0.00253919,0.00151173,0.0032158,9.75615e-06,-0.000346016,0.000173468,0.000140332,0.000246236,-9.99645,18.052,-8.05559,-18.0868,5.79773,-5.34094,-2.25566,-2.94622e-12,2.29525e-13,8.29044,-14.971,6.68081,1.63042e-322,3.25205e-06,5.78226e-05,-0.000115339,4.67774e-05,8.20788e-05,5.02402,-9.07231,4.04858,-1,3.25205e-06,5.78226e-05,-0.000115339,4.67774e-05,8.20788e-05,-3.31613,5.9887,-2.67229,-1,3.25205e-06,5.78226e-05,-0.000115339,4.67774e-05,8.20788e-05,93.7952
0.0312,0.00235424,-0.00244605,0.000940112,0.00102278,-2.12491e-05,0.00182694,8.84634e-05,0.000994313,-0.000564952,-12.5475,17.5578,-5.01027,-18.089,-143.263,143.161,5.39961,5.26542e-11,-5.26481e-11,10.4053,-14.56,4.15491,9.73208e-316,-7.08303e-06,2.94878e-05,0.000608979,0.000331438,-0.000188317,6.30586,-8.82353,2.51796,0,-7.08303e-06,2.94878e-05,0.000608979,0.000331438,-0.000188317,-4.16137,5.82331,-1.66166,0,-7.08303e-06,2.94878e-05,0.000608979,0.000331438,-0.000188317,117.717
0.03168,0.0027557,-0.00224535,0.000337971,0.00614195,-8.69982e-05,-0.00319519,-0.000736804,-0.000833956,0.0016445,-14.6834,16.4832,-1.79985,-18.0839,216.104,-204.846,68.8426,-6.54594e-11,8.88075e-11,12.1787,-13.6712,1.49283,0,-2.89994e-05,-0.000245601,-0.00106506,-0.000277985,0.000548167,7.37998,-8.28432,0.90462,0,-2.89994e-05,-0.000245601,-0.00106506,-0.000277985,0.000548167,-4.87251,5.47005,-0.59726,0,-2.89994e-05,-0.000245601,-0.00106506,-0.000277985,0.000548167,137.794
0.03216,0.00306745,-0.00194355,-0.00027565,-0.00566706,0.00224188,0.00786725,0.00396025,0.00267328,-0.0049836,-16.354,14.8852,1.46888,-18.0957,-649.646,502.636,-411.578,1.39194e-10,-2.96652e-10,13.559,-12.3409,-1.21784,1.58101e-322,0.000747294,0.00132008,0.00262242,0.000891094,-0.0016612,8.21785,-7.47946,-0.738109,-1,0.000747294,0.00132008,0.00262242,0.000891094,-0.0016612,-5.41979,4.93328,0.486794,-1,0.000747294,0.00132008,0.00262242,0.000891094,-0.0016612,153.372
0.03264,0.00327864,-0.00155076,-0.000879501,0.0108294,-0.00209354,-0.00607223,-0.00554391,-0.00126058,0.00580677,-17.4651,12.7785,4.68655,-18.0792,573.663,-286.415,497.047,-7.75747e-11,2.86068e-10,14.4881,-10.6001,-3.88771,2.42092e-322,-0.000697845,-0.00184797,-0.00202408,-0.000420193,0.00193559,8.77886,-6.42287,-2.3557,-1,-0.000697845,-0.00184797,-0.00202408,-0.000420193,0.00193559,-5.7986,4.2429,1.55598,-1,-0.000697845,-0.00184797,-0.00202408,-0.000420193,0.00193559,163.941
0.03312,0.00338283,-0.00107946,-0.00145506,0.0109947,-0.00581114,-0.00746411,-0.00681466,-0.000152945,0.0054174,-18.0206,10.2681,7.75244,-18.079,602.828,-96.5471,595.047,-2.50615e-11,3.00786e-10,14.949,-8.51766,-6.43105,0,-0.00193705,-0.00227155,-0.00248804,-5.09817e-05,0.0018058,9.05809,-5.16102,-3.89679,0,-0.00193705,-0.00227155,-0.00248804,-5.09817e-05,0.0018058,-5.98313,3.40947,2.57394,0,-0.00193705,-0.00227155,-0.00248804,-5.09817e-05,0.0018058,169.157
0.0336,0.00337673,-0.00054523,-0.00198322,0.00711256,-0.00466444,-0.00428657,-0.00490579,0.000580381,0.00293626,-17.9916,7.42411,10.5675,-18.0829,321.756,64.258,315.275,1.62398e-11,1.66866e-10,14.923,-6.1576,-8.76515,6.92262e-310,-0.00155481,-0.00163526,-0.00142886,0.00019346,0.000978755,9.04287,-3.7312,-5.31139,4.00193e-322,-0.00155481,-0.00163526,-0.00142886,0.00019346,0.000978755,-5.97094,2.46415,3.50707,5.58294e-322,-0.00155481,-0.00163526,-0.00142886,0.00019346,0.000978755,168.849
0.03408,0.00326046,3.44743e-05,-0.00244666,0.00334495,0.000257791,-0.000200045,-0.000228558,0.000277241,-5.91484e-05,-17.3748,4.33634,13.0385,-18.0867,1.25741,0.671084,1.06336,-5.05068e-13,-5.06065e-13,14.4097,-3.59603,-10.8134,9.85055e-316,8.59302e-05,-7.61861e-05,-6.66817e-05,9.24135e-05,-1.97161e-05,8.73227,-2.17908,-6.5529,4.24399e-314,8.59302e-05,-7.61861e-05,-6.66817e-05,9.24135e-05,-1.97161e-05,-5.76385,1.4388,4.32533,-1,8.59302e-05,-7.61861e-05,-6.66817e-05,9.24135e-05,-1.97161e-05,163.027
0.03456,0.00303757,0.000640756,-0.00283005,0.00337667,0.000280396,-0.000157186,-0.000237138,0.000253057,-0.000126149,-16.1869,1.10542,15.0815,-18.0866,0.018678,0.0149154,0.0112428,-7.15577e-13,-1.23507e-12,13.4245,-0.916491,-12.5077,0,9.34653e-05,-7.90462e-05,-5.23955e-05,8.43525e-05,-4.20496e-05,8.13524,-0.555282,-7.57968,2.47033e-323,9.34653e-05,-7.90462e-05,-5.23955e-05,8.43525e-05,-4.20496e-05,-5.36979,0.366992,5.00308,-1,9.34653e-05,-7.90462e-05,-5.23955e-05,8.43525e-05,-4.20496e-05,151.881
0.03504,0.00271548,0.00125381,-0.00312103,0.00342792,0.000277935,-0.000111753,-0.000262648,0.000226924,-0.000168692,-14.4704,-2.16158,16.632,-18.0866,0.0518562,0.0497789,0.01453,-6.84447e-13,-1.19902e-12,12.0009,1.79298,-13.7936,2.37152e-322,9.2645e-05,-8.75495e-05,-3.72511e-05,7.56412e-05,-5.62307e-05,7.27255,1.08665,-8.35892,1.18576e-322,9.2645e-05,-8.75495e-05,-3.72511e-05,7.56412e-05,-5.62307e-05,-4.80038,-0.716797,5.51746,6.92262e-310,9.2645e-05,-8.75495e-05,-3.72511e-05,7.56412e-05,-5.62307e-05,135.775
0.03552,0.00230471,0.00185363,-0.00331008,0.00347745,0.000258534,-6.19304e-05,-0.000287195,0.000196289,-0.0002036,-12.2813,-5.35798,17.6393,-18.0865,0.111494,0.111156,-0.00867788,-5.18108e-13,-1.05998e-12,10.1855,4.4439,-14.6291,8.74496e-322,8.6178e-05,-9.57315e-05,-2.06435e-05,6.54298e-05,-6.78668e-05,6.17238,2.69311,-8.8652,0,8.6178e-05,-9.57315e-05,-2.06435e-05,6.54298e-05,-6.78668e-05,-4.07421,-1.77717,5.85166,6.92262e-310,8.6178e-05,-9.57315e-05,-2.06435e-05,6.54298e-05,-6.78668e-05,115.235
0.036,0.00181868,0.00242061,-0.00339105,0.00352418,0.000245792,-1.06054e-05,-0.000287109,0.000153738,-0.000237315,-9.69122,-8.37939,18.0706,-18.0865,-0.00951079,-0.00860562,0.0040495,-6.18492e-13,-1.18216e-12,8.03738,6.9497,-14.9868,6.92262e-310,8.19306e-05,-9.57031e-05,-3.53513e-06,5.12459e-05,-7.91051e-05,4.87064,4.21162,-9.08198,0.24,8.19306e-05,-9.57031e-05,-3.53513e-06,5.12459e-05,-7.91051e-05,-3.21498,-2.77951,5.99478,0,8.19306e-05,-9.57031e-05,-3.53513e-06,5.12459e-05,-7.91051e-05,90.9328
0.03648,0.00127326,0.00293625,-0.00336127,0.00356543,0.000213908,4.38249e-05,-0.000288039,0.000111534,-0.000259885,-6.78466,-11.1272,17.9118,-18.0864,-0.12452,-0.086599,0.0894757,-4.77637e-13,-1.14888e-12,5.62684,9.22857,-14.8551,8.67981e-316,7.13026e-05,-9.60131e-05,1.46083e-05,3.71779e-05,-8.66283e-05,3.40986,5.59261,-9.00219,6.92262e-310,7.13026e-05,-9.60131e-05,1.46083e-05,3.71779e-05,-8.66283e-05,-2.25077,-3.69108,5.94213,0,7.13026e-05,-9.60131e-05,1.46083e-05,3.71779e-05,-8.66283e-05,63.6607
0.03696,0.000686268,0.0033837,-0.00322173,0.00359833,0.000172058,0.000100722,-0.000280998,6.87041e-05,-0.000274522,-3.65656,-13.5116,17.1681,-18.0864,-0.441339,-0.174768,0.405261,-1.94811e-13,-1.1406e-12,3.03257,11.2061,-14.2384,6.23611e-316,5.73528e-05,-9.3666e-05,3.35741e-05,2.29014e-05,-9.15072e-05,1.83773,6.79097,-8.62842,0,5.73528e-05,-9.3666e-05,3.35741e-05,2.29014e-05,-9.15072e-05,-1.21305,-4.4821,5.69543,-1,5.73528e-05,-9.3666e-05,3.35741e-05,2.29014e-05,-9.15072e-05,34.3097
0.03744,7.68601e-05,0.00374835,-0.00297699,0.00363496,0.000145708,0.000136832,-0.000248712,7.32883e-06,-0.000282646,-0.409069,-15.4547,15.8638,-18.0864,-0.0471723,-0.0021333,0.047124,-6.76457e-13,-1.24545e-12,0.339261,12.8176,-13.1566,6.92262e-310,4.85695e-05,-8.29042e-05,4.56107e-05,2.44294e-06,-9.42155e-05,0.205592,7.76757,-7.97288,2,4.85695e-05,-8.29042e-05,4.56107e-05,2.44294e-06,-9.42155e-05,-0.135707,-5.12676,5.26275,-1,4.85695e-05,-8.29042e-05,4.56107e-05,2.44294e-06,-9.42155e-05,3.83832
0.03792,-0.000535058,0.0040183,-0.00263503,0.00365304,9.38522e-05,0.00018648,-0.000222131,-3.74785e-05,-0.000280334,2.85177,-16.8932,14.0414,-18.0863,-0.415266,0.129316,0.394617,-3.95373e-13,-1.29801e-12,-2.36512,14.0107,-11.6453,1.07276e-315,3.12841e-05,-7.40438e-05,6.21599e-05,-1.24928e-05,-9.34448e-05,-1.43326,8.49054,-7.057,9.88131e-324,3.12841e-05,-7.40438e-05,6.21599e-05,-1.24928e-05,-9.34448e-05,0.946067,-5.60398,4.65819,0,3.12841e-05,-7.40438e-05,6.21599e-05,-1.24928e-05,-9.34448e-05,-26.7584
0.0384,-0.0011295,0.00418472,-0.00220702,0.00366314,4.19129e-05,0.000227968,-0.000184559,-8.30275e-05,-0.000270524,6.01949,-17.78,11.7605,-18.0863,-0.756808,0.475042,0.589146,-2.13922e-13,-1.42522e-12,-4.99226,14.7461,-9.7536,6.19662e-316,1.3971e-05,-6.15196e-05,7.59895e-05,-2.76758e-05,-9.01746e-05,-3.0253,8.93624,-5.91066,6.37345e-322,1.3971e-05,-6.15196e-05,7.59895e-05,-2.76758e-05,-9.01746e-05,1.99695,-5.89819,3.90152,0,1.3971e-05,-6.15196e-05,7.59895e-05,-2.76758e-05,-9.01746e-05,-56.4813
0.03888,-0.00168706,0.00424219,-0.00170693,0.00367649,5.75647e-07,0.000244735,-0.000142078,-0.000140196,-0.000245525,8.99062,-18.0862,9.0956,-18.0863,-0.0244045,0.0210527,0.0123436,-7.06544e-13,-1.25756e-12,-7.45638,15.0001,-7.54344,9.85479e-316,1.91882e-07,-4.73595e-05,8.15782e-05,-4.67321e-05,-8.18417e-05,-4.51855,9.09014,-4.57131,2.122e-314,1.91882e-07,-4.73595e-05,8.15782e-05,-4.67321e-05,-8.18417e-05,2.98262,-5.99978,3.01744,-1,1.91882e-07,-4.73595e-05,8.15782e-05,-4.67321e-05,-8.18417e-05,-84.3598
0.03936,-0.00218953,0.00418883,-0.00115111,0.00366846,-5.41658e-05,0.000270442,-9.24653e-05,-0.000177573,-0.0002201,11.6682,-17.8018,6.13365,-18.0863,-0.380649,0.375265,0.0637948,-5.27789e-13,-1.41039e-12,-9.67701,14.7642,-5.08695,8.76198e-316,-1.80553e-05,-3.08218e-05,9.01472e-05,-5.9191e-05,-7.33667e-05,-5.86424,8.9472,-3.08268,1.39065e-309,-1.80553e-05,-3.08218e-05,9.01472e-05,-5.9191e-05,-7.33667e-05,3.87089,-5.90543,2.03482,-1,-1.80553e-05,-3.08218e-05,9.01472e-05,-5.9191e-05,-7.33667e-05,-109.483
0.03984,-0.0026205,0.00402638,-0.000557696,0.00365439,-0.000104563,0.000282165,-4.04558e-05,-0.000213066,-0.000186027,13.9647,-16.9361,2.97141,-18.0863,-0.446202,0.437873,-0.085812,-5.31789e-13,-1.47712e-12,-11.5816,14.0462,-2.46434,5.08204e-316,-3.48543e-05,-1.34853e-05,9.40551e-05,-7.10219e-05,-6.20091e-05,-7.01844,8.5121,-1.49338,0,-3.48543e-05,-1.34853e-05,9.40551e-05,-7.10219e-05,-6.20091e-05,4.63274,-5.61822,0.985755,0,-3.48543e-05,-1.34853e-05,9.40551e-05,-7.10219e-05,-6.20091e-05,-131.032
0.04032,-0.00296589,0.00376014,5.39298e-05,0.0036365,-0.000145847,0.000282488,4.97713e-06,-0.0002468,-0.000137931,15.8052,-15.5173,-0.287876,-18.0864,-0.0148176,0.0125901,-0.00781352,-7.14578e-13,-1.25887e-12,-13.108,12.8696,0.23875,9.8405e-316,-4.86156e-05,1.65904e-06,9.41628e-05,-8.22665e-05,-4.59768e-05,-7.94344,7.79905,0.144682,1,-4.86156e-05,1.65904e-06,9.41628e-05,-8.22665e-05,-4.59768e-05,5.24332,-5.14753,-0.0955017,4.00193e-322,-4.86156e-05,1.65904e-06,9.41628e-05,-8.22665e-05,-4.59768e-05,-148.301
