"time","MLoad.Sa","MLoad.Sb","MLoad.Sc","MLoad.Mpd","MLoad.Mpq","MLoad.Mnd","MLoad.Mnq","MLoad.Mhmd","MLoad.Mhmq","MGrid.Sa","MGrid.Sb","MGrid.Sc","DC_AC1.Sa","DC_AC1.Sb","DC_AC1.Sc","MGrid.Mpd","MGrid.Mpq","MGrid.Mnd","MGrid.Mnq","MGrid.Mhmd","MGrid.Mhmq","DC_AC1.Spd","DC_AC1.Spq","DC_AC1.Snd","DC_AC1.Snq","DC_AC1.Szmd","DC_AC1.Szmq","Va.v"
0.0475,3.22288,-17.9669,0.105216,30.4895,-11.6616,16.8339,-12.7056,-6.76622,-1.11559,11.4027,-19.2932,7.89049,-8.17986,1.32629,-7.78527,19.3995,0.000657096,-0.000624936,-0.000203054,-1.5542e-12,2.72181e-12,3.39519e-313,-11.6616,16.8339,-12.7056,-6.76622,-1.11559,99.7505
0.0476,5.0218,-18.8376,-1.35742,30.4894,-11.6616,16.8339,-12.7056,-6.76617,-1.11563,11.9861,-19.203,7.2169,-6.96434,0.365421,-8.57433,19.3994,0.000652873,-0.000634352,-0.000154404,-1.55051e-12,2.72148e-12,5.09928e-316,-11.6616,16.8339,-12.7056,-6.76617,-1.11563,104.854
0.0477,6.81358,-19.6815,-2.81812,30.4894,-11.6617,16.8339,-12.7055,-6.76612,-1.11567,12.5525,-19.0856,6.53307,-5.73891,-0.595961,-9.35119,19.3994,0.000647742,-0.000639118,-0.000105347,-1.5542e-12,2.72232e-12,5.15352e-316,-11.6617,16.8339,-12.7055,-6.76612,-1.11567,109.809
0.0478,8.59568,-20.4975,-4.27482,30.4894,-11.6617,16.8339,-12.7055,-6.76607,-1.11571,13.101,-18.941,5.83996,-4.50533,-1.55649,-10.1148,19.3994,0.000641758,-0.000639277,-5.63792e-05,-1.55354e-12,2.72239e-12,3.60739e-313,-11.6617,16.8339,-12.7055,-6.76607,-1.11571,114.608
0.0479,10.3656,-21.2843,-5.72543,30.4893,-11.6617,16.8339,-12.7054,-6.76603,-1.11575,13.6309,-18.7695,5.13855,-3.26535,-2.51481,-10.864,19.3993,0.000634931,-0.000634881,-7.97857e-06,-1.55234e-12,2.72212e-12,5.09928e-316,-11.6617,16.8339,-12.7054,-6.76603,-1.11575,119.244
0.048,12.1207,-22.0408,-7.1679,30.4893,-11.6617,16.8339,-12.7054,-6.76599,-1.11579,14.1414,-18.5713,4.42984,-2.02072,-3.46956,-11.5977,19.3993,0.000627327,-0.000626089,3.93902e-05,-1.56029e-12,2.7246e-12,5.15352e-316,-11.6617,16.8339,-12.7054,-6.76599,-1.11579,123.71
0.0481,13.8587,-22.7661,-8.60017,30.4892,-11.6617,16.8339,-12.7053,-6.76595,-1.11584,14.6319,-18.3467,3.71484,-0.773222,-4.41937,-12.315,19.3992,0.000618947,-0.000613043,8.52849e-05,-1.56056e-12,2.72606e-12,3.81959e-313,-11.6617,16.8339,-12.7053,-6.76595,-1.11584,128.001
0.0482,15.5769,-23.459,-10.0202,30.4892,-11.6617,16.8339,-12.7053,-6.76591,-1.11588,15.1015,-18.0961,2.99456,0.47538,-5.3629,-13.0148,19.3992,0.000609864,-0.000596,0.000129295,-1.55769e-12,2.72424e-12,5.09752e-316,-11.6617,16.8339,-12.7053,-6.76591,-1.11588,132.109
0.0483,17.273,-24.1185,-11.426,30.4891,-11.6617,16.834,-12.7052,-6.76587,-1.11593,15.5497,-17.8197,2.27003,1.72331,-6.2988,-13.6961,19.3991,0.000600076,-0.000575186,0.000171033,-1.56036e-12,2.72468e-12,5.14768e-316,-11.6617,16.834,-12.7052,-6.76587,-1.11593,136.03
0.0484,18.9446,-24.7438,-12.8156,30.4891,-11.6617,16.834,-12.7052,-6.76584,-1.11597,15.9758,-17.5181,1.54228,2.96879,-7.22575,-14.3579,19.3991,0.000589655,-0.000550932,0.00021016,-1.5609e-12,2.72531e-12,8.48798e-314,-11.6617,16.834,-12.7052,-6.76584,-1.11597,139.758
0.0485,20.5892,-25.3339,-14.1869,30.489,-11.6617,16.834,-12.7051,-6.76581,-1.11602,16.3791,-17.1915,0.812347,4.21005,-8.14243,-14.9993,19.399,0.000578603,-0.000523536,0.000246357,-1.55887e-12,2.72712e-12,5.95161e-316,-11.6617,16.834,-12.7051,-6.76581,-1.11602,143.287
0.0486,22.2046,-25.888,-15.5381,30.489,-11.6617,16.834,-12.7051,-6.76578,-1.11606,16.7592,-16.8405,0.081258,5.44533,-9.04753,-15.6194,19.399,0.000566986,-0.000493382,0.00027937,-1.55861e-12,2.72539e-12,5.14768e-316,-11.6617,16.834,-12.7051,-6.76578,-1.11606,146.613
0.0487,23.7884,-26.4054,-16.8672,30.4889,-11.6617,16.834,-12.7051,-6.76576,-1.11611,17.1155,-16.4656,-0.649943,6.67287,-9.93978,-16.2173,19.3989,0.000554814,-0.000460826,0.000308962,-1.5604e-12,2.72858e-12,nan,-11.6617,16.834,-12.7051,-6.76576,-1.11611,149.73
0.0488,25.3384,-26.8852,-18.1723,30.4889,-11.6617,16.834,-12.705,-6.76573,-1.11615,17.4475,-16.0673,-1.38022,7.89094,-10.8179,-16.7921,19.3989,0.000542143,-0.000426281,0.000334968,-1.55944e-12,2.72646e-12,5.95162e-316,-11.6617,16.834,-12.705,-6.76573,-1.11615,152.634
0.0489,26.8524,-27.3267,-19.4516,30.4889,-11.6616,16.8341,-12.705,-6.76571,-1.1162,17.7546,-15.6461,-2.10853,9.09779,-11.6806,-17.3431,19.3989,0.000528991,-0.000390138,0.000357245,-1.55737e-12,2.72355e-12,5.14769e-316,-11.6616,16.8341,-12.705,-6.76571,-1.1162,155.322
0.049,28.3283,-27.7295,-20.7033,30.4888,-11.6616,16.8341,-12.705,-6.76569,-1.11625,18.0366,-15.2027,-2.83384,10.2917,-12.5268,-17.8694,19.3988,0.000515405,-0.000352819,0.000375714,-1.55678e-12,2.72563e-12,3.11933e-312,-11.6616,16.8341,-12.705,-6.76569,-1.11625,157.788
0.0491,29.7639,-28.0929,-21.9255,30.4888,-11.6616,16.8341,-12.7049,-6.76568,-1.11629,18.2929,-14.7377,-3.55512,11.471,-13.3551,-18.3704,19.3988,0.000501413,-0.000314733,0.000390331,-1.55708e-12,2.72515e-12,5.95162e-316,-11.6616,16.8341,-12.7049,-6.76568,-1.11629,160.031
0.0492,31.1572,-28.4163,-23.1165,30.4887,-11.6616,16.8341,-12.7049,-6.76566,-1.11634,18.5232,-14.2518,-4.27135,12.634,-14.1645,-18.8452,19.3987,0.000487051,-0.000276289,0.000401103,-1.55819e-12,2.72651e-12,5.14769e-316,-11.6616,16.8341,-12.7049,-6.76566,-1.11634,162.046
0.0493,32.5062,-28.6993,-24.2747,30.4887,-11.6616,16.8341,-12.7049,-6.76565,-1.11638,18.7272,-13.7457,-4.9815,13.779,-14.9537,-19.2932,19.3987,0.000472354,-0.000237889,0.000408078,-1.55839e-12,2.72353e-12,8.48798e-314,-11.6616,16.8341,-12.7049,-6.76565,-1.11638,163.831
0.0494,33.809,-28.9416,-25.3985,30.4887,-11.6616,16.8342,-12.7048,-6.76564,-1.11643,18.9045,-13.22,-5.68457,14.9045,-15.7216,-19.7139,19.3987,0.000457352,-0.000199916,0.000411345,-1.55799e-12,2.72519e-12,5.95162e-316,-11.6616,16.8342,-12.7048,-6.76564,-1.11643,165.383
0.0495,35.0638,-29.1427,-26.4861,30.4886,-11.6616,16.8342,-12.7048,-6.76563,-1.11647,19.055,-12.6755,-6.37956,16.0088,-16.4673,-20.1065,19.3986,0.000442082,-0.000162741,0.000411037,-1.5579e-12,2.72535e-12,5.1477e-316,-11.6616,16.8342,-12.7048,-6.76563,-1.11647,166.7
0.0496,36.2688,-29.3025,-27.536,30.4886,-11.6616,16.8342,-12.7048,-6.76562,-1.11652,19.1785,-12.113,-7.06549,17.0903,-17.1895,-20.4705,19.3986,0.000426572,-0.00012671,0.000407318,-1.55797e-12,2.72486e-12,2.90713e-312,-11.6616,16.8342,-12.7048,-6.76562,-1.11652,167.78
0.0497,37.4222,-29.4205,-28.5468,30.4886,-11.6615,16.8342,-12.7047,-6.76561,-1.11656,19.2746,-11.5333,-7.74137,18.1475,-17.8873,-20.8055,19.3986,0.000410855,-9.21429e-05,0.00040039,-1.55589e-12,2.72234e-12,5.14473e-316,-11.6615,16.8342,-12.7047,-6.76561,-1.11656,168.621
0.0498,38.5224,-29.4968,-29.5171,30.4885,-11.6615,16.8343,-12.7047,-6.76561,-1.11661,19.3434,-10.9372,-8.40625,19.179,-18.5596,-21.1108,19.3985,0.000394967,-5.93342e-05,0.000390485,-1.56066e-12,2.72165e-12,5.15168e-316,-11.6615,16.8343,-12.7047,-6.76561,-1.11661,169.223
0.0499,39.5679,-29.5312,-30.4454,30.4885,-11.6615,16.8343,-12.7047,-6.76561,-1.11665,19.3847,-10.3255,-9.05918,20.1832,-19.2056,-21.3862,19.3985,0.000378926,-2.85433e-05,0.00037785,-1.55693e-12,2.72649e-12,2.90713e-312,-11.6615,16.8343,-12.7047,-6.76561,-1.11665,169.585
0.05,40.5572,-29.5236,-31.3304,30.4885,-11.6615,16.8343,-12.7047,-6.76561,-1.11669,19.3985,-9.69924,-9.69924,21.1587,-19.8243,-21.6312,19.3985,0.000362786,7.54273e-14,0.000362786,-1.56083e-12,2.72372e-12,7.11379e-316,-11.6615,16.8343,-12.7047,-6.76561,-1.11669,169.706
0.05,40.5572,-29.5236,-31.3304,30.4885,-11.6615,16.8343,-12.7047,-6.76561,-1.11669,19.3985,-9.69924,-9.69924,21.1587,-19.8243,-21.6312,19.3985,0.000362786,7.54273e-14,0.000362786,-1.56083e-12,2.72372e-12,5.15168e-316,-11.6615,16.8343,-12.7047,-6.76561,-1.11669,169.706
